28/9.0.0; 540dpi; 1080x2058; samsung; SM-A730F; jackpot2lte; samsungexynos7885
28/9.0.0; 540dpi; 1080x2058; samsung; SM-A750G; a7y18lte; samsungexynos7885
28/9.0.0; 540dpi; 1080x2058; samsung; SM-G950U1; dreamqlteue; qcom
28/9.0.0; 540dpi; 1080x2058; samsung; SM-G955F; dream2lte; samsungexynos8895
28/9.0.0; 540dpi; 1080x2060; HUAWEI; ANE-LX1; HWANE; hi6250
28/9.0.0; 540dpi; 1080x2060; HUAWEI; ANE-LX3; HWANE; hi6250
28/9.0.0; 540dpi; 1080x2064; motorola; Moto Z3 Play; beckham; qcom
28/9.0.0; 540dpi; 1080x2095; samsung; SM-A305GT; a30; exynos7885
28/9.0.0; 540dpi; 1080x2095; samsung; SM-A505GT; a50; exynos9610
28/9.0.0; 540dpi; 1080x2162; samsung; SM-A705MN; a70q; qcom
28/9.0.0; 540dpi; 1080x2206; samsung; SM-A305GT; a30; exynos7885
28/9.0.0; 560dpi; 1440x2560; samsung; SM-G950F; dreamlte; samsungexynos8890
28/9.0.0; 560dpi; 1440x2560; samsung; SM-N935F; gracerlte; samsungexynos8890
28/9.0.0; 560dpi; 1440x2560; samsung; SM-N950F; greatlte; samsungexynos8890
28/9.0.0; 560dpi; 1440x2712; Sony; H8416; H8416; qcom
28/9.0.0; 560dpi; 1440x2723; samsung; SM-G973U1; beyond1q; qcom
28/9.0.0; 560dpi; 1440x2730; samsung; SM-G975U1; beyond2q; qcom
28/9.0.0; 560dpi; 1440x2792; samsung; SM-G955U1; dream2qlteue; qcom
28/9.0.0; 560dpi; 1440x2792; samsung; SM-G955U; dream2qltesq; qcom
28/9.0.0; 560dpi; 1440x2792; samsung; SM-G965U1; star2qlteue; qcom
28/9.0.0; 560dpi; 1440x2792; samsung; SM-N950U; greatqlte; qcom
28/9.0.0; 560dpi; 1440x2845; samsung; SM-G975U1; beyond2q; qcom
28/9.0.0; 560dpi; 1440x2907; samsung; SM-G955U1; dream2qlteue; qcom
28/9.0.0; 560dpi; 1440x2907; samsung; SM-G965U; star2qltesq; qcom
28/9.0.0; 630dpi; 1440x2901; samsung; SM-G9650; star2qltechn; qcom
28/9.0.0; 640dpi; 1440x2768; samsung; SM-G960F; starlte; samsungexynos9810
28/9.0.0; 640dpi; 1440x2768; samsung; SM-G965U1; star2qlteue; qcom
28/9.0.0; 640dpi; 1440x2768; samsung; SM-N950F; greatlte; samsungexynos8895
28/9.0.0; 640dpi; 1440x2768; samsung; SM-N9600; crownqltechn; qcom
28/9.0.0; 640dpi; 1440x2900; samsung; SM-G950U1; dreamqlteue; qcom
28/9.0.0; 640dpi; 1440x2900; samsung; SM-G955F; dream2lte; samsungexynos8895
28/9.0.0; 640dpi; 1440x2900; samsung; SM-G960F; starlte; samsungexynos9810
28/9.0.0; 640dpi; 1440x2900; samsung; SM-G9650; star2qltechn; qcom
28/9.0.0; 640dpi; 1440x2900; samsung; SM-N9600; crownqltechn; qcom
28/9.0.0; 640dpi; 1440x2960; samsung; SM-G950U; dreamqltesq; qcom
28/9.0.0; 720dpi; 1440x2744; samsung; SM-G965U1; star2qlteue; qcom
28/9.0.0; 720dpi; 1440x2892; samsung; SM-G955F; dream2lte; samsungexynos8895
28/9.0.0; 720dpi; 1440x2960; samsung; SM-G9600; starqltechn; qcom
